customer_id,merchant_id,customer_name,city,created_at,email_domain,contact_present,city_tier
CUS0000320,M000001,Akash Iyengar,Indore,2024-02-05,outlook.com,1,2
CUS0000321,M000001,Yashoda Gaekwad,Ajmer,2024-05-31,outlook.com,1,3
CUS0000322,M000001,Lavanya Patil,Warangal,2024-06-19,outlook.com,1,3
CUS0000323,M000001,Damini Reddy,Siliguri,2024-02-17,gmail.com,1,3
CUS0000324,M000001,Rohit Chavan,Kochi,2024-03-14,outlook.com,0,2
CUS0000325,M000001,Raghav Pasricha,Bhopal,2024-03-04,gmail.com,1,2
CUS0000326,M000001,Ishwar Dutta,Lucknow,2024-03-08,gmail.com,1,2
CUS0000327,M000001,Advait Dua,Ajmer,2024-05-27,gmail.com,1,3
CUS0000328,M000001,Garima Dua,Kochi,2024-06-18,gmail.com,1,2
CUS0000329,M000001,Pushpa Nair,Jalandhar,2024-03-27,gmail.com,0,3
CUS0000330,M000001,Hemant Mehta,Kolhapur,2024-04-15,outlook.com,0,3
CUS0000331,M000001,Tanuja Chatterjee,Mumbai,2024-03-11,outlook.com,0,1
CUS0000332,M000001,Rohan Brar,Mysuru,2024-10-17,yahoo.com,1,2
CUS0000333,M000001,Aarti Pandya,Indore,2024-03-18,outlook.com,0,2
CUS0000334,M000001,Vidya Chawla,Ahmedabad,2024-11-27,gmail.com,1,1
CUS0000335,M000001,Harini Shenoy,Chandigarh,2024-07-15,yahoo.com,0,2
CUS0000336,M000001,Priyanka Kapoor,Pune,2024-10-19,yahoo.com,1,1
CUS0000337,M000001,Arjun Aggarwal,Hyderabad,2024-08-20,yahoo.com,1,1
CUS0000338,M000001,Chandran Chakraborty,Jaipur,2024-04-07,yahoo.com,1,2
CUS0000339,M000001,Shubham Das,Chennai,2024-08-07,gmail.com,1,1
CUS0000340,M000001,Anushka Chopra,Delhi,2024-04-10,yahoo.com,1,1
CUS0000341,M000001,Aryan Nair,Jaipur,2024-02-13,yahoo.com,0,2
CUS0000342,M000001,Aniruddh Khanna,Pune,2024-04-02,gmail.com,1,1
CUS0000343,M000001,Radha Roy,Guntur,2024-04-10,gmail.com,0,3
CUS0000344,M000001,Sunita Bhat,Kochi,2024-02-19,yahoo.com,1,2
CUS0000345,M000001,Rajendra Brar,Ajmer,2024-01-09,gmail.com,1,3
CUS0000346,M000001,Shruti Gaekwad,Kochi,2024-12-10,yahoo.com,0,2
CUS0000347,M000001,Rohit Srivastava,Warangal,2024-07-06,gmail.com,1,3
CUS0000348,M000001,Poonam Khatri,Lucknow,2024-05-26,gmail.com,0,2
CUS0000349,M000001,Manish Nair,Bhopal,2024-12-05,outlook.com,0,2
CUS0000350,M000001,Sandeep Shah,Jalandhar,2024-03-23,outlook.com,1,3
CUS0000351,M000001,Mamta Venkatesan,Mysuru,2024-05-27,gmail.com,1,2
CUS0000352,M000001,Ganesh Singh,Lucknow,2024-11-05,gmail.com,1,2
CUS0000353,M000001,Uma Chakraborty,Kolkata,2024-08-18,gmail.com,0,1
CUS0000354,M000001,Ishita Kamath,Indore,2024-05-25,gmail.com,1,2
CUS0000355,M000001,Sonal Nambiar,Erode,2024-04-03,yahoo.com,1,3
CUS0000356,M000001,Asha Jain,Jalandhar,2024-01-13,corporate.com,1,3
CUS0000357,M000001,Rishabh Garg,Rourkela,2024-02-01,outlook.com,0,3
CUS0000358,M000001,Priyanka Sidhu,Siliguri,2024-02-29,gmail.com,0,3
CUS0000359,M000001,Revathi Aggarwal,Ahmedabad,2024-10-14,gmail.com,1,1
CUS0000360,M000001,Shruti Chakraborty,Coimbatore,2024-08-21,gmail.com,1,2
CUS0000361,M000001,Dev Swaminathan,Bengaluru,2024-06-07,outlook.com,1,1
CUS0000362,M000001,Karan Acharya,Nagpur,2024-10-12,gmail.com,1,2
CUS0000363,M000001,Dev Choudhury,Visakhapatnam,2024-02-28,outlook.com,1,2
CUS0000364,M000001,Shailesh Jain,Pune,2024-03-17,outlook.com,1,1
CUS0000365,M000001,Tejas Khanna,Kolkata,2024-05-23,gmail.com,0,1
CUS0000366,M000001,Deepa Verma,Lucknow,2024-11-30,gmail.com,0,2
CUS0000367,M000001,Parth Sethi,Kolhapur,2024-08-12,gmail.com,1,3
CUS0000368,M000001,Tanvi Saha,Kolkata,2024-11-06,yahoo.com,0,1
CUS0000369,M000001,Vijay Verma,Surat,2024-03-31,corporate.com,0,2
CUS0000370,M000001,Kalpana Acharya,Jaipur,2024-11-05,yahoo.com,0,2
CUS0000371,M000001,Nirmala Suri,Indore,2024-01-27,yahoo.com,0,2
CUS0000372,M000001,Leela Sawant,Bhopal,2024-03-24,gmail.com,1,2
CUS0000373,M000001,Aryan Bajaj,Vadodara,2024-07-09,yahoo.com,1,2
CUS0000374,M000001,Damini Dutta,Pune,2024-01-19,corporate.com,0,1
CUS0000375,M000001,Lata Pai,Lucknow,2024-11-09,gmail.com,0,2
CUS0000376,M000001,Naveen Shinde,Mysuru,2024-11-12,yahoo.com,1,2
CUS0000377,M000001,Chirag Tiwari,Kolhapur,2024-07-16,corporate.com,1,3
CUS0000378,M000001,Nidhi Roy,Bengaluru,2024-04-21,yahoo.com,1,1
CUS0000379,M000001,Rashmi Kadam,Ahmedabad,2024-02-06,outlook.com,1,1
CUS0000380,M000001,Meera Swaminathan,Pune,2024-08-13,outlook.com,1,1
CUS0000381,M000001,Vikram Gaekwad,Lucknow,2024-07-15,yahoo.com,1,2
CUS0000382,M000001,Chandran Taneja,Mumbai,2024-10-04,gmail.com,1,1
CUS0000383,M000001,Surya Shah,Tirupati,2024-08-07,gmail.com,0,3
CUS0000384,M000001,Rashmi Nambiar,Bengaluru,2024-02-16,gmail.com,1,1
CUS0000385,M000001,Leela Choudhury,Chennai,2024-02-14,outlook.com,1,1
CUS0000386,M000001,Advait Hegde,Nagpur,2024-10-12,outlook.com,1,2
CUS0000387,M000001,Shivam Saini,Warangal,2024-02-28,outlook.com,0,3
CUS0000388,M000001,Dinesh Sodhi,Guntur,2024-12-08,gmail.com,0,3
CUS0000389,M000001,Yogendra Goyal,Jaipur,2024-02-08,outlook.com,1,2
CUS0000390,M000001,Vandana Acharya,Chandigarh,2024-09-22,yahoo.com,1,2
CUS0000391,M000001,Harish Sodhi,Nagpur,2024-12-21,gmail.com,1,2
CUS0000392,M000001,Swathi Gill,Pune,2024-06-10,gmail.com,1,1
CUS0000393,M000001,Nidhi Ranganathan,Mumbai,2024-01-21,outlook.com,0,1
CUS0000394,M000001,Mahesh Garg,Surat,2024-11-15,outlook.com,1,2
CUS0000395,M000001,Harsh Pasricha,Rourkela,2024-03-09,yahoo.com,1,3
CUS0000396,M000001,Upendra Sodhi,Guntur,2024-07-11,gmail.com,0,3
CUS0000397,M000001,Mahesh Agarwal,Vadodara,2024-12-25,corporate.com,1,2
CUS0000398,M000001,Aditya Bhattacharya,Ahmedabad,2024-09-28,outlook.com,0,1
CUS0000399,M000001,Ajay Grover,Mysuru,2024-01-17,outlook.com,1,2
CUS0000400,M000001,Ishwar Chatterjee,Mumbai,2024-10-26,outlook.com,0,1
CUS0000401,M000001,Yash Pillai,Jalandhar,2024-02-28,gmail.com,1,3
CUS0000402,M000001,Akshay Yadav,Ajmer,2024-09-30,outlook.com,0,3
CUS0000403,M000001,Charu Gaekwad,Lucknow,2024-08-14,outlook.com,0,2
CUS0000404,M000001,Shailesh Bajaj,Coimbatore,2024-04-15,outlook.com,1,2
CUS0000405,M000001,Ankur Chakraborty,Jaipur,2024-06-03,corporate.com,1,2
CUS0000406,M000001,Deepa Rao,Delhi,2024-02-13,gmail.com,1,1
CUS0000407,M000001,Radhika Pai,Kolkata,2024-12-26,gmail.com,1,1
CUS0000408,M000001,Satish Swaminathan,Hyderabad,2024-03-27,corporate.com,0,1
CUS0000409,M000001,Megha Saha,Bengaluru,2024-04-22,outlook.com,1,1
CUS0000410,M000001,Sushila Verma,Ahmedabad,2024-07-02,gmail.com,0,1
CUS0000411,M000001,Agastya Venkatesan,Mumbai,2024-09-02,corporate.com,1,1
CUS0000412,M000001,Abhishek Singh,Nagpur,2024-07-03,gmail.com,1,2
CUS0000413,M000001,Rohit Bedi,Chennai,2024-07-03,yahoo.com,0,1
CUS0000414,M000001,Ramya Nair,Pune,2024-07-31,gmail.com,1,1
CUS0000415,M000001,Leela Patel,Surat,2024-11-09,corporate.com,1,2
CUS0000416,M000001,Zaheer Sandhu,Bengaluru,2024-05-24,corporate.com,0,1
CUS0000417,M000001,Kishore Chakraborty,Bhopal,2024-10-30,gmail.com,1,2
CUS0000418,M000001,Yash Bansal,Jalandhar,2024-10-14,outlook.com,1,3
CUS0000419,M000001,Seema Gill,Bengaluru,2024-12-16,gmail.com,0,1
CUS0000420,M000001,Siva Mishra,Lucknow,2024-11-29,corporate.com,1,2
CUS0000421,M000001,Rohan Shrivastav,Ahmedabad,2024-10-18,corporate.com,0,1
CUS0000422,M000001,Ishaan Shetty,Warangal,2024-03-31,outlook.com,1,3
CUS0000423,M000001,Kalpana Kulkarni,Guntur,2024-10-09,gmail.com,0,3
CUS0000424,M000001,Dhruv Ghanshyam,Vadodara,2024-09-25,gmail.com,1,2
CUS0000425,M000001,Chitra Roy,Warangal,2024-04-15,yahoo.com,1,3
CUS0000426,M000001,Sandeep Shenoy,Lucknow,2024-09-04,gmail.com,0,2
CUS0000427,M000001,Amol Mann,Mysuru,2024-04-02,gmail.com,1,2
CUS0000428,M000001,Nidhi Nanda,Jaipur,2024-07-09,outlook.com,1,2
CUS0000429,M000001,Komal Shah,Mumbai,2024-10-17,gmail.com,1,1
CUS0000430,M000001,Lingam Tiwari,Bhavnagar,2024-03-09,yahoo.com,1,3
CUS0000431,M000001,Sushma Wadhwa,Lucknow,2024-05-02,gmail.com,0,2
CUS0000432,M000001,Aparna Rajput,Siliguri,2024-10-17,gmail.com,1,3
CUS0000433,M000001,Archana Taneja,Bengaluru,2024-06-14,yahoo.com,1,1
CUS0000434,M000001,Ramya Chatterjee,Ahmedabad,2024-12-16,outlook.com,0,1
CUS0000435,M000001,Siva Shinde,Ajmer,2024-01-03,gmail.com,1,3
CUS0000436,M000001,Sushma Mann,Ahmedabad,2024-09-20,gmail.com,0,1
CUS0000437,M000001,Shruti Shrivastav,Erode,2024-10-24,outlook.com,1,3
CUS0000438,M000001,Asha Malhotra,Surat,2024-12-01,yahoo.com,0,2
CUS0000439,M000001,Suhas Nair,Visakhapatnam,2024-02-27,gmail.com,1,2
CUS0000440,M000001,Aarti Mehta,Bengaluru,2024-12-25,yahoo.com,0,1
CUS0000441,M000001,Yatin Jindal,Mumbai,2024-05-23,gmail.com,0,1
CUS0000442,M000001,Kishore Gowda,Chandigarh,2024-05-08,gmail.com,1,2
CUS0000443,M000001,Preeti Reddy,Bhopal,2024-05-09,outlook.com,1,2
CUS0000444,M000001,Abhishek Kamath,Chennai,2024-08-20,outlook.com,1,1
CUS0000445,M000001,Yamuna Goyal,Rourkela,2024-08-28,gmail.com,0,3
CUS0000446,M000001,Hemant Aggarwal,Delhi,2024-06-21,outlook.com,1,1
CUS0000447,M000001,Gaurav Rao,Bengaluru,2024-01-26,gmail.com,0,1
CUS0000448,M000001,Sandeep Gowda,Hyderabad,2024-12-26,outlook.com,1,1
CUS0000449,M000001,Akash Khatri,Guntur,2024-03-22,outlook.com,1,3
CUS0000450,M000001,Kavya Singh,Ajmer,2024-02-04,corporate.com,1,3
CUS0000451,M000001,Kajal Gowda,Siliguri,2024-08-06,gmail.com,1,3
CUS0000452,M000001,Swati Rao,Bhopal,2024-05-30,gmail.com,1,2
CUS0000453,M000001,Chirag Sawant,Jaipur,2024-08-12,gmail.com,1,2
CUS0000454,M000001,Alok Choudhury,Delhi,2024-11-15,gmail.com,0,1
CUS0000455,M000001,Subhash Bansal,Chennai,2024-02-05,gmail.com,1,1
CUS0000456,M000001,Chandran Nanda,Chandigarh,2024-04-13,gmail.com,1,2
CUS0000457,M000001,Rohan Chawla,Kolkata,2024-07-07,outlook.com,0,1
CUS0000458,M000001,Saurav Choudhury,Bhopal,2024-10-14,outlook.com,0,2
CUS0000459,M000001,Pankaj Roy,Chandigarh,2024-08-07,gmail.com,1,2
CUS0000460,M000001,Vidya Kapoor,Bhopal,2024-05-19,outlook.com,0,2
CUS0000461,M000001,Ayush Yadav,Tirupati,2024-08-10,gmail.com,0,3
CUS0000462,M000001,Deepa Sidhu,Erode,2024-12-23,yahoo.com,0,3
CUS0000463,M000001,Siddharth Dua,Nagpur,2024-06-24,yahoo.com,1,2
CUS0000464,M000001,Aniket Khatri,Rourkela,2024-11-18,gmail.com,0,3
CUS0000465,M000001,Dhanush Singhal,Pune,2024-10-11,gmail.com,0,1
CUS0000466,M000001,Amrita Mann,Bhavnagar,2024-04-19,gmail.com,1,3
CUS0000467,M000001,Aparna Sawant,Coimbatore,2024-04-01,yahoo.com,1,2
CUS0000468,M000001,Venkatesh Choudhury,Mysuru,2024-10-08,gmail.com,0,2
CUS0000469,M000001,Simran Chatterjee,Erode,2024-03-16,corporate.com,1,3
CUS0000470,M000001,Neeru Kurup,Visakhapatnam,2024-05-02,gmail.com,0,2
CUS0000471,M000001,Chetan Suri,Warangal,2024-03-26,gmail.com,1,3
CUS0000472,M000001,Ravi Yadav,Jaipur,2024-08-09,outlook.com,1,2
CUS0000473,M000001,Rishabh Mukherjee,Guntur,2024-04-17,gmail.com,1,3
CUS0000474,M000001,Elango Kadam,Lucknow,2024-08-28,yahoo.com,1,2
CUS0000475,M000001,Rakesh Roy,Jaipur,2024-12-07,outlook.com,0,2
CUS0000476,M000001,Swathi Chawla,Kolhapur,2024-10-29,corporate.com,1,3
CUS0000477,M000001,Ishita Nanda,Lucknow,2024-12-12,yahoo.com,1,2
CUS0000478,M000001,Tanuja Puri,Visakhapatnam,2024-01-09,outlook.com,0,2
CUS0000479,M000001,Tanvi Dhillon,Delhi,2024-06-15,outlook.com,1,1
CUS0000480,M000001,Aparna Bhat,Mysuru,2024-03-21,gmail.com,0,2
CUS0000481,M000001,Vikrant Shah,Pune,2024-12-01,yahoo.com,0,1
CUS0000482,M000001,Damini Sheikh,Chandigarh,2024-09-16,outlook.com,1,2
CUS0000483,M000001,Aditi Srivastava,Indore,2024-04-26,yahoo.com,1,2
CUS0000484,M000001,Agastya Ranganathan,Kochi,2024-07-24,gmail.com,1,2
CUS0000485,M000001,Sanjay Bajaj,Erode,2024-08-08,outlook.com,1,3
CUS0000486,M000001,Shubham Nanda,Guntur,2024-06-29,gmail.com,1,3
CUS0000487,M000001,Madhav Singhal,Nagpur,2024-06-22,outlook.com,1,2
CUS0000488,M000001,Swati Chavan,Mumbai,2024-01-21,gmail.com,0,1
CUS0000489,M000001,Anitha Brar,Visakhapatnam,2024-06-14,yahoo.com,1,2
CUS0000490,M000001,Nitin Pasricha,Nagpur,2024-05-07,yahoo.com,1,2
CUS0000491,M000001,Priya Bhatt,Coimbatore,2024-10-25,gmail.com,1,2
CUS0000492,M000001,Harsh Rastogi,Guntur,2024-11-11,gmail.com,0,3
CUS0000493,M000001,Sakshi Dhillon,Bhopal,2024-09-30,gmail.com,0,2
CUS0000494,M000001,Chirag Chopra,Surat,2024-01-12,yahoo.com,1,2
CUS0000495,M000001,Radhika Saini,Tirupati,2024-11-03,corporate.com,0,3
CUS0000496,M000001,Swati Chopra,Chandigarh,2024-05-24,outlook.com,1,2
CUS0000497,M000001,Kriti Bhasin,Hyderabad,2024-05-31,corporate.com,1,1
CUS0000498,M000001,Elango Khan,Rourkela,2024-12-10,yahoo.com,1,3
CUS0000499,M000001,Mina Bhasin,Rourkela,2024-11-12,gmail.com,0,3
CUS0000500,M000001,Rajni Ghanshyam,Lucknow,2024-01-19,gmail.com,0,2
CUS0000501,M000001,Anushka Khanna,Bhavnagar,2024-05-11,yahoo.com,0,3
CUS0000502,M000001,Nalini Kulkarni,Warangal,2024-09-30,gmail.com,0,3
CUS0000503,M000001,Savita Wadhwa,Coimbatore,2024-07-15,yahoo.com,0,2
CUS0000504,M000001,Divya Joshi,Mumbai,2024-04-04,outlook.com,0,1
CUS0000505,M000001,Hari Kadam,Bhopal,2024-07-10,gmail.com,1,2
CUS0000506,M000001,Chandran Sidhu,Rourkela,2024-11-12,gmail.com,0,3
CUS0000507,M000001,Lokesh Choudhury,Nagpur,2024-03-22,corporate.com,0,2
CUS0000508,M000001,Garima Sidhu,Bhopal,2024-09-29,yahoo.com,1,2
CUS0000509,M000001,Chirag Verma,Chandigarh,2024-09-25,gmail.com,1,2
CUS0000510,M000001,Rajni Chawla,Delhi,2024-11-19,gmail.com,1,1
CUS0000511,M000001,Neha Sheikh,Tirupati,2024-04-18,gmail.com,0,3
CUS0000512,M000001,Ankur Chatterjee,Coimbatore,2024-03-19,outlook.com,0,2
CUS0000513,M000001,Aniket Dutta,Bhopal,2024-07-18,corporate.com,0,2
CUS0000514,M000001,Esha Dhillon,Surat,2024-07-12,gmail.com,1,2
CUS0000515,M000001,Ravi Reddy,Pune,2024-05-29,outlook.com,0,1
CUS0000516,M000001,Damini Verma,Kolkata,2024-10-11,gmail.com,1,1
CUS0000517,M000001,Qadir Sethi,Hyderabad,2024-10-18,outlook.com,0,1
CUS0000518,M000001,Damini Saini,Pune,2024-03-30,outlook.com,1,1
CUS0000519,M000001,Simran Kadam,Pune,2024-10-17,gmail.com,0,1
CUS0000520,M000001,Pushpa Nair,Siliguri,2024-03-25,outlook.com,0,3
CUS0000521,M000001,Savita Taneja,Kolkata,2024-05-28,corporate.com,0,1
CUS0000522,M000001,Natarajan Chavan,Chennai,2024-01-10,outlook.com,1,1
CUS0000523,M000001,Nilesh Brar,Chennai,2024-05-04,yahoo.com,1,1
CUS0000524,M000001,Meera Sodhi,Ahmedabad,2024-12-15,gmail.com,1,1
CUS0000525,M000001,Sangeeta Chawla,Indore,2024-06-10,gmail.com,1,2
CUS0000526,M000001,Rekha Chawla,Chennai,2024-09-16,gmail.com,0,1
CUS0000527,M000001,Rohit Jindal,Coimbatore,2024-02-09,gmail.com,0,2
CUS0000528,M000001,Raghav Bedi,Guntur,2024-08-19,gmail.com,1,3
CUS0000529,M000001,Jagadish Malhotra,Delhi,2024-05-15,outlook.com,0,1
CUS0000530,M000001,Lokesh Mishra,Bhopal,2024-09-28,gmail.com,1,2
CUS0000531,M000001,Kunal Vashisht,Guntur,2024-12-04,outlook.com,1,3
CUS0000532,M000001,Sachin Banerjee,Warangal,2024-07-13,corporate.com,1,3
CUS0000533,M000001,Deepthi Bansal,Bhopal,2024-02-07,gmail.com,1,2
CUS0000534,M000001,Aravind Kadam,Pune,2024-06-22,gmail.com,1,1
CUS0000535,M000001,Pallavi Shrivastav,Vadodara,2024-02-14,outlook.com,0,2
CUS0000536,M000001,Dhruv Grover,Coimbatore,2024-06-13,corporate.com,0,2
CUS0000537,M000001,Isha Varma,Kochi,2024-01-23,gmail.com,1,2
CUS0000538,M000001,Saroj Grewal,Ajmer,2024-08-21,gmail.com,1,3
CUS0000539,M000001,Kabir Ghanshyam,Vadodara,2024-04-23,outlook.com,1,2
CUS0000540,M000001,Kunal Malhotra,Coimbatore,2024-03-14,gmail.com,0,2
CUS0000541,M000001,Veena Krishnan,Chennai,2024-01-07,gmail.com,0,1
CUS0000542,M000001,Sandeep Rastogi,Kolkata,2024-11-20,gmail.com,1,1
CUS0000543,M000001,Yogesh Varma,Bhavnagar,2024-11-01,outlook.com,0,3
CUS0000544,M000001,Kajal Chakraborty,Nagpur,2024-10-23,gmail.com,1,2
CUS0000545,M000001,Shivam Bose,Mysuru,2024-01-22,yahoo.com,1,2
CUS0000546,M000001,Rishabh Kadam,Guntur,2024-05-07,yahoo.com,0,3
CUS0000547,M000001,Nithya Patel,Vadodara,2024-12-20,corporate.com,1,2
CUS0000548,M000001,Richa Srivastava,Chandigarh,2024-07-30,gmail.com,1,2
CUS0000549,M000001,Kiran Kadam,Delhi,2024-02-16,yahoo.com,1,1
CUS0000550,M000001,Parth Roy,Surat,2024-02-21,outlook.com,1,2
CUS0000551,M000001,Aditya Mukherjee,Erode,2024-04-06,yahoo.com,1,3
CUS0000552,M000001,Parag Gill,Lucknow,2024-12-20,corporate.com,1,2
CUS0000553,M000001,Ramya Shinde,Bhopal,2024-03-02,gmail.com,1,2
CUS0000554,M000001,Komal Chakraborty,Chandigarh,2024-11-25,yahoo.com,0,2
CUS0000555,M000001,Aditi Iyer,Mysuru,2024-09-04,outlook.com,1,2
CUS0000556,M000001,Karthik Rastogi,Bhopal,2024-12-02,gmail.com,0,2
CUS0000557,M000001,Tanvi Venkatesan,Pune,2024-10-28,gmail.com,1,1
CUS0000558,M000001,Amrita Iyengar,Bengaluru,2024-05-01,gmail.com,0,1
CUS0000559,M000001,Jagadish Bansal,Ajmer,2024-10-29,outlook.com,0,3
CUS0000560,M000001,Akash Bhasin,Bengaluru,2024-03-02,gmail.com,1,1
CUS0000561,M000001,Madhav Shinde,Kochi,2024-04-16,gmail.com,1,2
CUS0000562,M000001,Shivam Iyer,Kochi,2024-03-18,gmail.com,1,2
CUS0000563,M000001,Saravanan Nambiar,Visakhapatnam,2024-02-18,corporate.com,1,2
CUS0000564,M000001,Nithya Singh,Indore,2024-02-02,yahoo.com,1,2
CUS0000565,M000001,Dhanush Panicker,Visakhapatnam,2024-03-09,gmail.com,0,2
CUS0000566,M000001,Aarav Kurup,Bengaluru,2024-02-13,corporate.com,1,1
CUS0000567,M000001,Nidhi Bedi,Surat,2024-05-18,gmail.com,1,2
CUS0000568,M000001,Ayush Reddy,Erode,2024-01-27,gmail.com,1,3
CUS0000569,M000001,Kalpana Shah,Rourkela,2024-01-23,gmail.com,1,3
CUS0000570,M000001,Urmila Subramanian,Ahmedabad,2024-12-27,yahoo.com,0,1
CUS0000571,M000001,Siddharth Juneja,Vadodara,2024-02-02,outlook.com,0,2
CUS0000572,M000001,Nilesh Kulkarni,Kochi,2024-01-28,yahoo.com,1,2
CUS0000573,M000001,Saroj Kapoor,Hyderabad,2024-01-11,yahoo.com,1,1
CUS0000574,M000001,Chandran Chawla,Kochi,2024-02-18,outlook.com,1,2
CUS0000575,M000001,Uday Deshmukh,Jaipur,2024-07-11,gmail.com,0,2
CUS0000576,M000001,Brijesh Kumar,Pune,2024-10-28,outlook.com,1,1
CUS0000577,M000001,Mamta Roy,Nagpur,2024-09-25,yahoo.com,1,2
CUS0000578,M000001,Darshan Rajput,Ajmer,2024-07-30,yahoo.com,1,3
CUS0000579,M000001,Milind Bhasin,Bhopal,2024-02-01,yahoo.com,1,2
CUS0000580,M000001,Neha Sundaram,Mumbai,2024-10-09,gmail.com,0,1
CUS0000581,M000001,Milind Kadam,Bhavnagar,2024-01-14,yahoo.com,1,3
CUS0000582,M000001,Manish Krishnan,Kochi,2024-08-18,gmail.com,1,2
CUS0000583,M000001,Arjun Trivedi,Bengaluru,2024-05-29,yahoo.com,1,1
CUS0000584,M000001,Preeti Chakraborty,Surat,2024-11-17,outlook.com,0,2
CUS0000585,M000001,Payal Mann,Rourkela,2024-04-22,gmail.com,1,3
CUS0000586,M000001,Ishita Joshi,Jalandhar,2024-08-21,gmail.com,1,3
CUS0000587,M000001,Ansh Bose,Hyderabad,2024-06-09,yahoo.com,1,1
CUS0000588,M000001,Satish Roy,Ahmedabad,2024-07-09,yahoo.com,1,1
CUS0000589,M000001,Ankur Wadhwa,Kolkata,2024-12-08,gmail.com,1,1
CUS0000590,M000001,Lingam Pai,Chennai,2024-09-17,gmail.com,1,1
CUS0000591,M000001,Gautam Kapoor,Hyderabad,2024-05-31,gmail.com,1,1
CUS0000592,M000001,Manish Sen,Guntur,2024-06-12,outlook.com,1,3
CUS0000593,M000001,Aniket Mehta,Coimbatore,2024-09-14,outlook.com,1,2
CUS0000594,M000001,Sunita Mahajan,Mumbai,2024-05-06,yahoo.com,1,1
CUS0000595,M000001,Akash Nair,Guntur,2024-03-02,corporate.com,1,3
CUS0000596,M000001,Madhav Kurup,Siliguri,2024-06-19,gmail.com,1,3
CUS0000597,M000001,Madhuri Sharma,Chandigarh,2024-01-25,yahoo.com,0,2
CUS0000598,M000001,Amit Goyal,Ajmer,2024-03-02,gmail.com,1,3
CUS0000599,M000001,Ashwin Taneja,Bhopal,2024-06-02,gmail.com,0,2
CUS0000600,M000001,Naveen Ahuja,Bhopal,2024-10-17,gmail.com,1,2
CUS0000601,M000001,Manju Khatri,Delhi,2024-10-12,gmail.com,0,1
CUS0000602,M000001,Rashmi Kansal,Pune,2024-04-05,gmail.com,1,1
CUS0000603,M000001,Deepa Pai,Kochi,2024-06-03,yahoo.com,1,2
CUS0000604,M000001,Yogesh Rao,Chennai,2024-02-26,yahoo.com,0,1
CUS0000605,M000001,Mukesh Pawar,Indore,2024-10-02,corporate.com,1,2
CUS0000606,M000001,Ishwar Shinde,Vadodara,2024-03-30,outlook.com,0,2
CUS0000607,M000001,Ishaan Saini,Lucknow,2024-10-18,gmail.com,1,2
CUS0000608,M000001,Yamuna Agarwal,Bhopal,2024-11-03,gmail.com,0,2
CUS0000609,M000001,Karan Dhillon,Chennai,2024-09-08,corporate.com,1,1
CUS0000610,M000001,Ishwar Srivastava,Delhi,2024-04-30,yahoo.com,1,1
CUS0000611,M000001,Tarun Ahuja,Coimbatore,2024-12-13,corporate.com,1,2
CUS0000612,M000001,Geeta Verma,Warangal,2024-09-07,gmail.com,1,3
CUS0000613,M000001,Neha Bhat,Jaipur,2024-08-23,corporate.com,1,2
CUS0000614,M000001,Shailesh Chawla,Pune,2024-11-08,outlook.com,1,1
CUS0000615,M000001,Dhruv Bhasin,Kochi,2024-11-17,yahoo.com,1,2
CUS0000616,M000001,Vani Gill,Bhavnagar,2024-01-29,gmail.com,1,3
CUS0000617,M000001,Darshan Sethi,Warangal,2024-11-17,yahoo.com,1,3
CUS0000618,M000001,Mina Grover,Mysuru,2024-10-06,outlook.com,0,2
CUS0000619,M000001,Tarun Brar,Delhi,2024-03-16,gmail.com,1,1
CUS0000620,M000001,Tushar Sandhu,Nagpur,2024-04-22,outlook.com,0,2
CUS0000621,M000001,Venkatesh Tripathi,Nagpur,2024-10-01,outlook.com,0,2
CUS0000622,M000001,Aakash Srivastava,Warangal,2024-03-20,yahoo.com,1,3
CUS0000623,M000001,Aditya Rastogi,Bhavnagar,2024-06-14,yahoo.com,1,3
CUS0000624,M000001,Upendra Sawant,Tirupati,2024-09-08,corporate.com,0,3
CUS0000625,M000001,Sachin Mukherjee,Coimbatore,2024-08-25,gmail.com,0,2
CUS0000626,M000001,Elango Swaminathan,Kolkata,2024-11-28,yahoo.com,1,1
CUS0000627,M000001,Abhishek Malhotra,Chandigarh,2024-02-10,gmail.com,1,2
CUS0000628,M000001,Anushka Banerjee,Bhopal,2024-04-17,gmail.com,1,2
CUS0000629,M000001,Sonal Bhat,Visakhapatnam,2024-12-25,corporate.com,1,2
CUS0000630,M000001,Subhash Malhotra,Rourkela,2024-07-26,gmail.com,1,3
CUS0000631,M000001,Asha Banerjee,Kochi,2024-03-31,yahoo.com,0,2
CUS0000632,M000001,Nisha Khan,Lucknow,2024-04-15,gmail.com,1,2
CUS0000633,M000001,Zaheer Singh,Indore,2024-05-03,yahoo.com,1,2
CUS0000634,M000001,Qadir Sethi,Surat,2024-07-21,outlook.com,1,2
CUS0000635,M000001,Damini Tripathi,Mumbai,2024-04-13,yahoo.com,0,1
CUS0000636,M000001,Shoba Swaminathan,Pune,2024-08-14,gmail.com,0,1
CUS0000637,M000001,Bhakti Patil,Kolkata,2024-06-11,yahoo.com,1,1
CUS0000638,M000001,Uday Nambiar,Vadodara,2024-08-10,yahoo.com,0,2
CUS0000639,M000001,Ananya Deshmukh,Rourkela,2024-02-26,yahoo.com,1,3
CUS0000640,M000001,Pallavi Sodhi,Pune,2024-08-15,gmail.com,1,1
